,m,x,y,z,vx,vy,vz
333,0.0015965248,1.52544,-18.8079,6.77382,0.0918257,1.33665,-0.450493
334,0.0015965248,1.50471,-18.9482,6.83892,0.0993083,1.4627,-0.911012
335,0.0015965248,1.79404,-19.2553,6.8421,-1.46433,0.549538,-0.599886
336,0.0015965248,1.56558,-19.1995,6.82858,-0.772461,1.73644,0.0591896
337,0.0015965248,1.6392,-18.8282,6.88147,0.45065,1.28819,-0.228209
338,0.0015965248,1.96477,-19.0564,6.76201,-0.503587,-0.257277,-0.493683
339,0.0015965248,1.69785,-18.7963,6.77978,0.592124,0.92051,-0.255617
340,0.0015965248,1.89762,-18.7966,6.92479,-0.148579,0.241001,-0.563287
341,0.0015965248,1.54737,-19.0742,6.90003,-0.321735,1.92937,-0.299462
342,0.0015965248,1.79487,-18.8015,6.74618,0.579909,0.811798,-0.575719
343,0.0015965248,1.96061,-18.9579,6.90438,0.288779,0.260961,-0.0872146
344,0.0015965248,1.8821,-19.2675,6.74524,-1.1264,0.256859,-0.180496
345,0.0015965248,1.93536,-18.9272,6.75991,0.466135,0.172255,-0.249769
346,0.0015965248,1.59311,-19.151,6.6826,-0.633477,1.81775,-0.888893
347,0.0015965248,1.46125,-18.9233,6.73877,-0.492071,1.42947,-0.897037
348,0.0015965248,1.86425,-19.1767,6.77525,-1.19017,-0.175205,-0.327118
349,0.0015965248,1.60671,-18.9561,6.97992,0.386562,1.31592,-0.622685
350,0.0015965248,1.54539,-19.1483,6.9453,-1.03055,1.12221,0.215687
351,0.0015965248,1.58301,-19.2747,6.69007,-1.12917,1.14203,-0.196366
352,0.0015965248,1.51397,-18.7983,6.75801,0.155798,1.05301,-0.100287
353,0.0015965248,1.64603,-19.3219,6.84184,-0.991747,1.43866,-0.25149
354,0.0015965248,1.80196,-18.7854,6.81288,0.553857,0.75396,-0.213067
355,0.0015965248,1.63895,-18.8148,6.83954,0.557631,1.00803,-0.631065
356,0.0015965248,1.52625,-19.1734,6.8061,-0.268655,1.85278,-0.497188
357,0.0015965248,1.58891,-18.902,6.76874,0.314756,1.79442,-0.4114
358,0.0015965248,1.81154,-19.3191,6.7971,-1.13528,0.495119,-0.814481
359,0.0015965248,2.00168,-18.9265,6.95968,0.222715,0.725973,-0.331696
360,0.0015965248,1.53583,-18.8831,6.73755,0.316003,1.43167,-0.630078
361,0.0015965248,1.44112,-19.1489,6.76633,-0.592512,1.55258,-0.152867
362,0.0015965248,1.95399,-18.8914,6.8116,0.480328,0.359607,-0.341962
363,0.0015965248,1.70717,-18.8289,6.85944,0.68035,1.15861,-0.367997
364,0.0015965248,1.71632,-18.7485,6.81592,0.34202,1.27193,-0.589922
365,0.0015965248,1.56399,-19.2802,6.85139,-1.00655,1.43224,-0.544519
366,0.0015965248,1.56494,-18.9648,6.84015,-0.248905,1.76312,-1.20518
367,0.0015965248,1.87495,-19.1582,6.8392,-0.980854,0.204151,-1.36593
368,0.0015965248,1.86382,-19.0327,7.06491,-0.411368,0.129344,-0.3219
369,0.0015965248,1.61677,-19.1023,6.58492,-0.790883,1.71388,-0.482713
370,0.0015965248,1.95543,-19.1112,6.86575,-1.10353,-0.0371215,-0.381058
371,0.0015965248,1.98959,-19.0517,6.77626,-0.733801,-0.0126491,-0.957007
372,0.0015965248,1.56675,-19.1438,6.78066,-0.437125,1.88317,0.287041
373,0.0015965248,1.45815,-18.8851,6.76315,0.0192083,1.4701,-0.435805
374,0.0015965248,1.96403,-18.9864,6.78653,-0.741374,-0.214887,-0.717867
375,0.0015965248,1.91224,-18.8271,6.85517,0.249934,0.186344,-0.229654
376,0.0015965248,1.47363,-19.1161,6.77219,-0.423931,1.80279,-0.421132
377,0.0015965248,1.55408,-18.9857,6.8512,0.175562,1.78912,0.139934
378,0.0015965248,1.85856,-18.9132,6.98555,0.149796,0.171616,-0.753374
379,0.0015965248,1.76431,-18.8058,6.75149,0.668611,0.859267,-0.156794
380,0.0015965248,1.54311,-19.1421,6.86154,-0.491515,1.89744,-0.780657
381,0.0015965248,1.85682,-19.0952,6.71549,-0.532257,0.221286,0.877883
382,0.0015965248,1.74615,-19.2391,6.82831,-1.54286,0.923525,-0.940785
383,0.0015965248,1.65873,-18.7394,6.83157,0.156093,1.33928,-0.0247007
384,0.0015965248,1.96431,-19.0971,6.76878,-1.01054,-0.10158,-0.0663314
385,0.0015965248,1.5349,-19.1659,6.60241,-0.751078,1.52247,-0.381606
386,0.0015965248,1.85901,-19.3687,6.754,-0.66419,0.264565,-0.132882
387,0.0015965248,1.83047,-19.2582,6.72377,-1.48777,0.7404,-0.144692
388,0.0015965248,1.62674,-18.8613,6.79648,0.734207,1.00565,-0.722733
389,0.0015965248,1.73635,-18.8886,6.81086,0.837623,1.49127,-0.173489
390,0.0015965248,1.91235,-18.7056,6.88621,-0.0585152,0.50675,-0.440169
391,0.0015965248,1.69853,-18.8302,6.92992,0.523969,1.21087,-0.592315
392,0.0015965248,2.11197,-19.194,6.8004,-0.284336,0.408044,-0.336045
393,0.0015965248,1.88709,-18.8345,6.84107,0.189408,0.0429436,-0.740536
394,0.0015965248,1.56935,-18.7749,6.84017,0.257093,1.20558,-0.0760509
395,0.0015965248,1.67458,-18.6894,6.81883,0.240265,0.888411,-0.245648
396,0.0015965248,1.7107,-19.248,6.78643,-1.65246,1.04179,-0.466758
397,0.0015965248,1.63407,-19.2365,6.71115,-1.23499,1.42571,-0.891144
398,0.0015965248,1.52815,-19.0449,6.81784,-0.144187,1.99872,-0.686143
399,0.0015965248,1.96461,-19.1549,6.66877,-1.28921,0.493492,-0.581769
400,0.0015965248,1.58787,-18.856,6.84483,0.230207,1.67073,0.00357586
401,0.0015965248,1.72321,-19.0964,7.08774,-0.269796,1.26011,-0.990094
402,0.0015965248,1.62579,-18.7901,6.68645,0.062563,1.56647,-0.633589
403,0.0015965248,1.79383,-19.3139,6.97444,-1.00931,1.14114,-0.0784872
404,0.0015965248,1.6984,-18.8092,6.77751,0.35994,1.42653,0.263886
405,0.0015965248,1.98164,-19.0302,6.89607,-0.396428,-0.0900159,-0.866094
406,0.0015965248,2.04608,-18.9764,6.73089,-0.335985,0.0180942,-0.592067
407,0.0015965248,1.46843,-19.0548,6.76778,-0.678222,1.82331,-0.545521
408,0.0015965248,1.81882,-19.11,6.98369,-1.09466,0.309944,0.399933
409,0.0015965248,1.76131,-19.3444,6.81777,-1.18153,1.00683,-0.868888
410,0.0015965248,1.95323,-18.8098,6.95327,0.0478567,0.453638,-0.120839
411,0.0015965248,1.50729,-19.0346,6.85654,0.111296,1.84184,-0.306618
412,0.0015965248,2.03393,-19.0044,6.98224,-0.322852,0.196676,-0.344718
413,0.0015965248,1.86461,-19.2474,6.70498,-1.41044,0.826125,-0.822095
414,0.0015965248,2.01876,-19.1606,6.88121,-0.436275,0.0297525,-0.684002
415,0.0015965248,1.52071,-18.8994,6.80007,0.173214,1.75003,-0.413855
416,0.0015965248,1.6268,-18.8764,6.78481,0.53782,1.62763,0.0161853
417,0.0015965248,1.5696,-18.8026,6.7857,0.473284,1.20838,-0.471158
418,0.0015965248,1.63445,-19.1653,6.87098,-0.980996,1.23903,-1.54037
419,0.0015965248,1.55801,-18.7894,6.81663,0.162839,1.54494,-0.309042
420,0.0015965248,1.56118,-19.2608,6.76188,-1.01596,1.60332,-0.0992477
421,0.0015965248,1.60324,-19.2955,6.82336,-0.850056,1.61144,-0.832533
422,0.0015965248,2.04012,-19.0033,6.70365,-0.214957,-0.0101054,-0.41333
423,0.0015965248,1.42956,-19.1839,6.76509,-0.371033,1.56199,-0.0628486
424,0.0015965248,1.77666,-19.1796,6.90274,-1.76695,0.846041,-0.56272
425,0.0015965248,1.94636,-18.9717,6.95568,0.329423,0.166331,-0.397327
426,0.0015965248,1.53732,-19.0751,6.85241,-0.461921,2.09774,-0.45357
427,0.0015965248,1.63918,-18.7989,6.80317,0.666214,0.755725,-0.494141
428,0.0015965248,1.85174,-19.3209,6.79427,-1.08157,0.147998,-0.488982
429,0.0015965248,1.51242,-19.064,6.90666,-0.464427,1.7756,-0.950847
430,0.0015965248,2.02241,-19.0192,6.78999,0.0304953,-0.0939837,-0.365169
431,0.0015965248,1.86377,-19.2239,6.84092,-1.40269,0.0966561,-0.432486
432,0.0015965248,1.42948,-19.0789,6.70896,0.0505243,1.52727,-0.217099
433,0.0015965248,1.47061,-19.0669,6.74293,-0.246535,1.68873,0.212007
434,0.0015965248,1.73975,-19.3105,6.89149,-1.3353,1.26697,-0.324573
435,0.0015965248,1.56925,-19.1927,6.83154,-1.03637,1.88294,-0.262629
436,0.0015965248,1.83441,-19.3467,6.73957,-1.29712,0.975048,-0.427283
437,0.0015965248,1.81353,-19.3374,6.80916,-1.32311,0.670839,-0.0846591
438,0.0015965248,1.95359,-19.0239,6.7761,-0.275938,-0.262724,-1.00826
439,0.0015965248,1.53684,-19.0277,6.97021,-0.943402,1.71646,-0.500934
440,0.0015965248,1.79426,-19.2223,6.7028,-0.858375,0.693837,0.800266
441,0.0015965248,1.47912,-19.2003,6.88622,-0.582449,1.55357,-0.878656
442,0.0015965248,1.82264,-18.9331,6.71586,0.563841,0.550126,-1.39897
443,0.0015965248,1.93829,-18.7885,6.76171,0.364364,0.406116,-0.488978
444,0.0015965248,1.99316,-19.085,6.88523,-0.201,-0.0494825,-0.919437
445,0.0015965248,2.02953,-18.9684,6.92777,-0.324275,0.0355886,-0.127151
446,0.0015965248,1.61863,-18.7391,6.76824,0.31757,1.33674,-0.458267
447,0.0015965248,1.64083,-19.3981,6.76904,-1.10047,1.07023,-0.403373
448,0.0015965248,1.56731,-18.818,6.67002,0.0936752,1.34778,0.181486
449,0.0015965248,1.98099,-18.9387,6.77751,-0.0925419,0.053555,-1.12532
450,0.0015965248,1.57401,-19.2605,6.76056,-1.03635,1.64889,-0.0373019
451,0.0015965248,1.51039,-18.8839,6.72145,0.164947,1.66354,-0.522185
452,0.0015965248,1.95191,-19.1653,6.78869,-0.986331,-0.056304,-0.924324
453,0.0015965248,1.93015,-19.1826,6.81491,-1.16615,-0.121413,-0.332456
454,0.0015965248,1.73249,-18.8054,6.76722,0.742486,0.787435,-0.0358149
455,0.0015965248,2.04448,-19.0076,6.71466,-0.0896403,0.0452996,-0.720414
456,0.0015965248,1.45678,-19.1549,6.72999,-0.755825,1.70314,-0.188561
457,0.0015965248,1.96551,-19.2042,6.76917,-1.34626,0.516539,-0.859307
458,0.0015965248,1.54833,-18.9327,6.79184,0.507128,1.64552,-0.708009
459,0.0015965248,1.86955,-19.2558,6.74151,-1.41648,0.387738,-0.752413
460,0.0015965248,1.46516,-18.9719,6.66802,-0.352909,1.76138,-0.470111
461,0.0015965248,1.52215,-19.0979,6.85856,-0.959888,1.94427,-0.34363
462,0.0015965248,2.06379,-18.9396,6.83139,-0.685539,0.00623798,-0.434168
463,0.0015965248,1.83556,-18.8055,6.81305,0.51712,0.928224,-1.08698
464,0.0015965248,1.87149,-19.2874,6.77029,-1.40342,0.467514,-0.10262
465,0.0015965248,1.46437,-19.0689,6.68827,-0.314925,1.71697,-0.821251
466,0.0015965248,1.85198,-19.2077,6.91473,-0.982006,-0.217855,-0.450588
467,0.0015965248,1.54743,-19.0502,6.71232,-0.667469,2.10804,-0.52891
468,0.0015965248,1.68684,-19.3455,6.80437,-1.37786,0.617768,-0.393023
469,0.0015965248,1.71704,-18.8235,6.59035,0.221694,1.45704,-0.641252
470,0.0015965248,1.87269,-18.7293,6.81591,0.306549,0.383277,-0.577706
471,0.0015965248,1.59156,-19.219,6.90142,-0.969019,1.7515,0.0474757
472,0.0015965248,1.50826,-19.0809,6.89936,-0.30706,1.87672,0.0683886
473,0.0015965248,1.80251,-18.7507,6.86656,0.34867,0.341709,-0.0125571
474,0.0015965248,2.02802,-18.9806,6.74912,0.0981251,0.241535,-1.03606
475,0.0015965248,1.57448,-18.7557,6.76963,0.401763,1.1835,-0.20052
476,0.0015965248,1.6963,-18.7566,6.82841,0.56774,1.20051,-0.256798
477,0.0015965248,1.7748,-18.7551,6.74229,0.609923,0.728001,-0.443914
478,0.0015965248,1.63759,-18.9148,6.59301,0.620458,1.00511,-0.373015
479,0.0015965248,1.82707,-18.837,6.84052,0.690285,0.544574,0.160799
480,0.0015965248,1.89215,-19.337,6.69656,-0.789314,0.117444,-0.26689
481,0.0015965248,1.87995,-18.8495,6.83888,0.0504842,-0.282775,-0.304562
482,0.0015965248,1.36729,-19.0357,6.70861,-0.234309,1.50259,-0.468133
483,0.0015965248,1.87406,-18.8131,6.72476,0.322762,0.446219,0.341369
484,0.0015965248,1.98463,-19.3353,6.78261,-1.03407,0.539575,-0.659727
485,0.0015965248,1.48874,-18.852,6.8399,0.0343561,1.65752,-0.149795
486,0.0015965248,1.46871,-19.1491,6.71119,-0.637454,1.78698,-0.580689
487,0.0015965248,2.0761,-19.1627,6.84103,-0.8979,0.407791,-0.894843
488,0.0015965248,1.67617,-18.9866,6.60955,0.0804088,1.25032,0.706845
489,0.0015965248,1.98993,-19.2532,6.84174,-1.25893,0.465305,-0.21708
490,0.0015965248,1.50343,-19.0506,6.66726,-0.118148,1.87499,-0.228691
491,0.0015965248,1.53407,-19.0077,6.66918,-0.294349,1.74155,0.365716
492,0.0015965248,1.93489,-18.8198,6.86335,0.18722,0.0292701,-0.396815
493,0.0015965248,1.90483,-19.3009,6.81815,-1.00516,0.0286842,-0.416223
494,0.0015965248,1.40014,-18.9226,6.86917,-0.0444051,1.50314,-0.244532
495,0.0015965248,1.78595,-18.924,6.90606,0.88852,0.914387,-0.968465
496,0.0015965248,1.58247,-18.9241,6.76277,0.0779472,2.11104,-0.267924
497,0.0015965248,1.60001,-19.264,6.94346,-1.19429,1.43639,-0.439979
498,0.0015965248,1.96975,-19.1527,7.01779,-0.320415,0.0741224,-0.529438
499,0.0015965248,1.97608,-18.8912,6.88175,0.154466,-0.00891387,-0.578977
500,0.0015965248,1.93636,-18.8369,6.77402,0.310877,0.0536492,-0.176949
501,0.0015965248,1.49223,-18.9989,6.6972,0.0530298,1.81535,-0.606141
502,0.0015965248,1.56133,-18.8174,6.817,0.172369,1.74874,-0.297368
503,0.0015965248,1.81534,-18.6239,6.77331,0.0792492,0.555788,-0.297698
504,0.0015965248,1.47321,-19.304,6.70912,-0.913092,1.2614,-0.678513
505,0.0015965248,1.90449,-19.2106,6.93231,-0.838003,-0.0476056,-0.842808
506,0.0015965248,1.97328,-18.8766,6.72941,0.515789,0.597952,-0.824394
507,0.0015965248,1.84241,-18.83,6.79073,0.63012,1.24377,0.225339
508,0.0015965248,1.73918,-18.8988,6.71072,1.02954,0.727897,-0.318205
509,0.0015965248,1.51111,-19.1813,6.67497,-1.36108,1.24293,-0.453967
510,0.0015965248,1.47822,-18.9893,6.87528,0.225896,1.56113,0.132977
511,0.0015965248,2.06593,-19.1127,6.68714,-0.759788,0.0746632,-0.520371
16384,0.0033448,-0.847017,9.09462,-3.25796,0.397348,-0.602768,0.320369
16385,0.0033448,-0.885908,9.1574,-3.19446,0.352495,-0.115354,0.137414
16386,0.0033448,-0.825955,9.11863,-3.29025,0.786877,-0.564093,0.365926
16387,0.0033448,-0.728149,9.11665,-3.2892,0.307925,-0.626898,0.295602
16388,0.0033448,-0.770766,9.12037,-3.2264,-0.256659,-0.716467,0.159301
16389,0.0033448,-0.785301,9.15399,-3.2357,0.483513,-0.8368,0.478587
16390,0.0033448,-0.944894,9.03524,-3.2515,0.402557,-0.686983,0.354284
16391,0.0033448,-0.823617,8.9962,-3.23354,-0.264354,-0.846625,0.208874
16392,0.0033448,-0.829996,9.08995,-3.15877,-0.157935,0.169873,0.125556
16393,0.0033448,-0.751015,9.03635,-3.21122,0.312253,-0.721273,0.795895
16394,0.0033448,-0.907626,9.02134,-3.14353,-0.169526,-0.106756,0.13135
16395,0.0033448,-0.757389,9.18279,-3.2909,0.667864,-0.663938,0.467415
16396,0.0033448,-0.882435,9.11194,-3.17115,0.4823,0.403401,0.15194
16397,0.0033448,-0.930215,8.98114,-3.28669,-0.242101,-0.496094,0.0911248
16398,0.0033448,-0.753901,9.16974,-3.21053,0.4939,-0.125233,-0.387726
16399,0.0033448,-0.736774,9.00877,-3.14625,0.15271,-0.639262,0.680166
16400,0.0033448,-0.695467,9.01495,-3.29366,0.234622,-0.989148,0.148502
16401,0.0033448,-0.885834,9.10746,-3.11774,0.197788,0.0381883,-0.381957
16402,0.0033448,-0.893062,9.21785,-3.22581,0.342385,-0.369511,-0.48104
16403,0.0033448,-0.697316,9.04701,-3.3295,0.674165,-0.800149,0.401439
16404,0.0033448,-0.861764,9.01642,-3.37592,0.814967,-0.311283,-0.0357794
16405,0.0033448,-0.764936,9.13538,-3.16308,-0.00272565,0.310623,-0.235229
16406,0.0033448,-0.889537,9.05784,-3.16063,0.271182,0.549948,0.395431
16407,0.0033448,-0.892617,9.08208,-3.3735,0.70185,-0.862271,-0.318308
16408,0.0033448,-0.687377,9.00754,-3.25191,0.138379,-0.861453,0.7959
16409,0.0033448,-0.715308,9.01355,-3.0943,0.12484,-0.526382,0.673893
16410,0.0033448,-0.834816,8.93533,-3.19524,-0.389028,-0.948394,0.213029
16411,0.0033448,-0.723474,9.24423,-3.16044,0.0625486,-0.686352,0.300878
16412,0.0033448,-0.774489,9.02404,-3.28887,-0.448017,-1.27582,0.111312
16413,0.0033448,-0.963073,9.16119,-3.18695,-0.0555683,0.394676,-0.0521998
16414,0.0033448,-0.916903,9.19738,-3.3263,0.313308,-0.153331,-0.665244
16415,0.0033448,-0.944602,9.06179,-3.15814,1.00481,0.129547,0.0719277
16416,0.0033448,-0.704615,9.03718,-3.11151,0.366286,-1.10553,0.302952
16417,0.0033448,-0.686345,9.22303,-3.17454,0.611766,-0.2594,0.100361
16418,0.0033448,-0.603569,9.01599,-3.26559,0.189833,-0.733163,0.408754
16419,0.0033448,-0.773469,9.13013,-3.29228,0.893057,-1.02168,-0.502463
16420,0.0033448,-0.767143,8.98922,-3.21256,0.0020168,-0.905196,1.09854
16421,0.0033448,-0.804431,8.88838,-3.27125,0.428606,-0.380853,0.759888
16422,0.0033448,-1.03177,8.99183,-3.16728,0.190368,-0.707854,-0.122705
16423,0.0033448,-0.880633,9.04931,-3.07622,-0.167398,0.395077,0.332249
16424,0.0033448,-0.770199,9.15766,-3.39795,1.08811,-0.548357,0.229413
16425,0.0033448,-0.893241,9.08975,-3.2189,0.244956,-0.830686,-0.994405
16426,0.0033448,-0.893994,8.99241,-3.34246,1.05053,-0.346707,-0.285692
16427,0.0033448,-0.92912,9.10029,-3.15404,0.230066,0.582476,-0.314794
16428,0.0033448,-0.781048,9.15051,-3.17018,-0.291672,-1.09389,-0.608665
16429,0.0033448,-0.726619,9.20675,-3.31867,1.07635,-0.463949,0.521674
16430,0.0033448,-0.996165,8.99053,-3.2825,0.410691,-0.390756,-0.601434
16431,0.0033448,-0.889556,9.01058,-3.38812,0.452508,0.438868,-0.0803174
16432,0.0033448,-0.992686,9.22113,-3.1416,-0.103846,-0.482794,-0.456907
16433,0.0033448,-0.8379,8.90247,-3.41455,0.17839,-0.802869,0.194332
16434,0.0033448,-0.701625,9.05541,-3.19081,0.265745,-0.401964,1.29047
16435,0.0033448,-0.943468,9.15989,-3.32101,1.02298,-0.39267,-0.559851
16436,0.0033448,-0.789454,9.33201,-3.15433,0.388219,-0.453015,0.0668622
16437,0.0033448,-0.910806,9.26723,-3.15516,0.535429,0.317039,0.176291
16438,0.0033448,-0.611272,9.03939,-3.13851,-0.335361,-0.712795,0.0417994
16439,0.0033448,-0.821738,8.96205,-3.41538,0.911825,-0.0940603,0.354287
16440,0.0033448,-0.805474,8.92071,-3.0428,-0.307079,-0.499553,0.508313
16441,0.0033448,-0.977391,8.94162,-3.25546,0.694463,0.26495,0.234029
16442,0.0033448,-0.793151,8.92658,-3.14653,-0.0830329,-0.739459,1.06132
16443,0.0033448,-0.67422,8.99574,-3.34432,0.486206,-0.489199,1.05366
16444,0.0033448,-0.947586,9.06642,-3.11582,0.262678,0.169122,-0.726233
16445,0.0033448,-0.792984,8.92306,-3.12566,-0.569791,-0.799565,0.52743
16446,0.0033448,-0.961819,9.20402,-3.33632,0.596412,-0.833238,-0.622962
16447,0.0033448,-0.654024,9.25316,-3.29308,0.664489,-0.737192,-0.0524871
16448,0.0033448,-0.697553,9.05501,-3.17097,0.74473,-0.428782,1.16999
16449,0.0033448,-0.866385,9.22921,-3.34193,1.20219,0.00886551,0.212384
16450,0.0033448,-0.558982,9.14708,-3.20444,0.190295,-0.777789,0.249813
16451,0.0033448,-0.789556,8.94335,-3.27448,0.668192,-0.201627,1.20899
16452,0.0033448,-0.686738,9.01724,-3.13725,0.181423,-0.93214,1.06044
16453,0.0033448,-1.04865,9.02398,-3.15355,-0.0412602,-0.255798,-0.574185
16454,0.0033448,-0.927909,9.04045,-3.11401,-0.501284,-0.562433,-0.717625
16455,0.0033448,-0.824762,8.97049,-3.39464,0.971636,-0.947081,0.55442
16456,0.0033448,-0.858826,9.2409,-3.33887,1.28314,-0.707285,0.108692
16457,0.0033448,-0.883062,8.95975,-3.21412,-0.664702,-0.0885513,1.01001
16458,0.0033448,-0.766631,8.98376,-3.38021,0.287711,-1.50795,0.275654
16459,0.0033448,-0.628174,9.24962,-3.15948,0.309279,0.00660872,0.479537
16460,0.0033448,-0.700959,9.02771,-3.35985,0.699221,-1.43003,0.23407
16461,0.0033448,-0.56076,9.11199,-3.31618,0.287321,-0.676252,0.782899
16462,0.0033448,-0.760479,8.91602,-3.12973,-0.247615,-0.498963,1.09348
16463,0.0033448,-0.745184,8.89223,-3.25771,-0.409655,-0.889336,0.81484
16464,0.0033448,-0.772429,9.009,-3.31284,-0.494741,-1.46733,0.628147
16465,0.0033448,-0.965907,9.07792,-3.36932,0.45169,-0.638758,-0.899708
16466,0.0033448,-0.680057,9.00729,-3.11093,-0.649243,-0.977863,0.0738889
16467,0.0033448,-0.704192,9.01434,-3.00699,-0.348789,-0.147998,0.565577
16468,0.0033448,-0.818845,9.31896,-3.07795,-0.0753804,-0.264859,-0.223045
16469,0.0033448,-0.583206,9.04466,-3.30061,0.229207,-1.25505,0.346496
16470,0.0033448,-0.982739,9.22766,-3.02475,0.296315,-0.2203,-0.355119
16471,0.0033448,-0.697423,8.97863,-3.18794,-0.484781,-1.14326,0.823947
16472,0.0033448,-0.690994,8.9059,-3.25834,0.0388398,-0.499761,1.16245
16473,0.0033448,-0.755233,9.12383,-3.20912,-0.181564,-1.74715,-0.12616
16474,0.0033448,-0.707904,9.04111,-3.36715,0.996339,-0.601365,1.07248
16475,0.0033448,-0.646205,8.98757,-3.26085,0.223523,-0.409832,1.28174
16476,0.0033448,-0.917069,9.20271,-3.17707,0.743741,0.648909,-0.272207
16477,0.0033448,-0.896783,9.12566,-3.38332,1.36501,-0.382996,-0.36324
16478,0.0033448,-0.845422,9.14304,-3.48113,1.17174,-0.428111,0.0641265
16479,0.0033448,-0.662815,9.26626,-3.3898,0.882433,-0.339371,0.426634
16480,0.0033448,-0.561423,9.06191,-3.34957,0.389688,-0.487176,0.907004
16481,0.0033448,-0.830862,9.19414,-3.47646,0.983549,-0.896403,0.388387
16482,0.0033448,-0.696911,9.0872,-3.01654,-0.372484,-0.832982,0.585536
16483,0.0033448,-0.983266,9.15066,-3.07654,0.400901,0.517744,-0.238914
16484,0.0033448,-0.928737,9.30197,-3.0579,-0.2229,-0.253935,-0.211088
16485,0.0033448,-0.634126,9.25608,-3.33144,0.752849,-0.919312,0.404138
16486,0.0033448,-0.707711,8.96532,-3.36519,0.409191,-0.940829,1.13535
16487,0.0033448,-0.656863,9.23622,-3.24964,0.953358,-0.95939,0.508143
16488,0.0033448,-1.02531,9.04908,-3.21882,-0.0404344,-0.780007,-0.90844
16489,0.0033448,-0.912885,8.91151,-3.23852,0.463807,0.630784,0.598082
16490,0.0033448,-0.729956,9.24512,-3.37873,0.850144,-1.15611,-0.190727
16491,0.0033448,-0.805211,9.30707,-3.3668,0.390254,-0.709741,-0.710196
16492,0.0033448,-0.934424,9.11959,-3.42053,0.958748,-0.659866,-0.665795
16493,0.0033448,-0.926084,9.17435,-3.40823,1.0514,-0.249735,-0.621289
16494,0.0033448,-0.729707,9.32769,-3.35785,0.939111,-0.645955,0.253905
16495,0.0033448,-0.667916,8.90469,-3.30222,0.375274,-0.689154,1.11407
16496,0.0033448,-0.972599,9.00298,-3.06019,0.098128,0.406685,-0.459752
16497,0.0033448,-0.800092,8.92845,-3.50657,0.779386,-0.239289,0.204343
16498,0.0033448,-0.742673,8.89574,-3.30871,-0.233498,-0.695936,1.14307
16499,0.0033448,-1.08862,9.20132,-3.24684,0.560361,-0.00697815,-0.554812
16500,0.0033448,-0.750697,9.28391,-3.34954,1.10067,-0.749333,0.578895
16501,0.0033448,-1.03185,9.13731,-3.33414,0.694389,-0.493755,-0.824696
16502,0.0033448,-0.793578,9.14611,-3.07875,-0.494543,-1.39449,-0.124494
16503,0.0033448,-0.952922,9.0416,-3.42681,1.08188,0.213579,0.0890009
16504,0.0033448,-0.706656,8.99632,-3.28092,0.802725,-1.20661,1.09918
16505,0.0033448,-0.906917,9.07996,-3.48911,0.850906,-0.649533,-0.497175
16506,0.0033448,-0.843828,9.25823,-3.12187,0.561891,0.388548,-0.529012
16507,0.0033448,-1.05159,8.99936,-3.26818,0.0763859,0.607827,-0.00959012
16508,0.0033448,-0.853512,9.19168,-3.48535,1.17562,-0.229295,-0.0388907
16509,0.0033448,-0.60651,8.90325,-3.14142,-0.412862,-0.71071,0.616112
16510,0.0033448,-1.0763,9.15951,-3.17579,1.06315,-0.00474712,-0.20605
16511,0.0033448,-0.953428,9.10331,-3.44459,1.08605,-0.739763,-0.369464
16512,0.0033448,-0.951379,9.12765,-3.45709,1.03402,-0.793151,-0.370371
16513,0.0033448,-0.82198,8.9401,-3.04318,-0.651766,0.082045,-0.30591
16514,0.0033448,-0.654112,8.94149,-3.21367,0.0115731,-0.858946,1.23472
16515,0.0033448,-1.03682,9.0665,-3.421,0.437184,-0.348614,-0.728028
16516,0.0033448,-1.0174,9.05963,-3.28625,0.890836,0.665288,0.0295855
16517,0.0033448,-0.62119,9.04433,-3.4066,0.754401,-1.29147,0.164207
